Name_Ext_Mtd,Con_LOC,CON_LOCAL,CON_LITERAL,CON_INVOCATION,CON_IF,CON_CONDITIONAL,CON_SWITCH,CON_VAR_ACC,CON_TYPE_ACC,CON_FIELD_ACC,CON_ASSERT,CON_ASSIGN,CON_TYPED_ELE,CON_PACKAGE,LOC_Extracted_Method,Num_local,Num_Literal,Num_Invocation,Num_If,Num_Conditional,Num_Switch,Num_Var_Ac,Num_Type_Ac,Num_Field_Ac,Num_Assign,Num_Typed_Ele,Num_Package,ratio_LOC,Ratio_Variable_Access,Ratio_Variable_Access2,VarAc_Cohesion,VarAc_Cohesion2,Ratio_Field_Access,Ratio_Field_Access2,Field_Cohesion,Field_Cohesion2,Ratio_Invocation,Invocation_Cohesion,Ratio_Type_Access,Ratio_Type_Access2,TypeAc_Cohesion,TypeAc_Cohesion2,Ratio_Typed_Ele,TypedEle_Cohesion,Ratio_Package,Ratio_Package2,Package_Cohesion,Package_Cohesion2
getGetOAuthRequest,4,3,0,6,0,0,0,7,2,0,0,0,18,42,10,4,1,7,1,0,0,11,6,1,0,33,63,0.7142857142857143,1.0,1.0,0.3333333333333333,0.16666666666666666,1.0,0.0,0.16666666666666666,0.0,1.0,0.16666666666666666,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,0.16666666666666666
validateParameters,24,2,0,14,5,0,0,28,18,14,0,5,79,130,15,3,1,19,3,0,0,20,13,13,0,76,118,0.38461538461538464,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,0.47368421052631576,0.5,0.6666666666666666,1.0,0.3333333333333333,1.0,0.5287356321839081,0.5,0.8333333333333334
deleteRowAt,0,0,0,2,0,0,0,4,2,0,0,0,8,32,4,1,1,6,0,0,0,12,2,1,0,24,73,1.0,1.0,1.0,0.6666666666666666,0.3333333333333333,1.0,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,1.0,0.0,0.6666666666666666,0.0,1.0,0.6666666666666666,1.0,0.0,1.0,0.0
compose,0,0,0,1,0,0,0,4,2,1,0,0,7,20,2,0,1,2,0,1,0,5,1,0,0,13,29,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
decompose,0,0,0,1,0,0,0,3,2,1,0,0,6,17,2,0,1,2,0,1,0,4,1,0,0,11,26,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
use,1,0,1,7,0,0,0,4,3,0,0,0,18,40,12,1,1,6,2,0,0,18,8,11,0,46,77,0.9230769230769231,1.0,1.0,0.6666666666666666,0.3333333333333333,1.0,1.0,0.6666666666666666,0.3333333333333333,1.0,0.16666666666666666,0.8888888888888888,0.0,0.8333333333333334,0.0,1.0,0.6666666666666666,0.9259259259259259,0.0,0.8333333333333334,0.0
dedupWithTableInfo,2,0,0,3,0,0,0,1,2,0,0,0,6,11,47,0,1,34,15,0,0,41,41,41,5,213,221,0.9591836734693877,1.0,1.0,0.8333333333333334,0.8333333333333334,1.0,1.0,0.8333333333333334,0.8333333333333334,1.0,0.6666666666666666,0.9761904761904762,0.0,1.0,0.0,1.0,1.0,1.0,0.9710144927536232,1.0,1.0
createCodecModel,12,2,1,5,0,0,1,13,4,4,0,1,28,63,17,9,1,8,2,0,0,21,3,3,0,49,91,0.5862068965517241,1.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.1111111111111111,0.0,1.0,0.1111111111111111,1.0,0.0,0.1111111111111111,0.0,1.0,0.3333333333333333,1.0,0.0,0.4444444444444444,0.0
testTransparentProxyWithQuery,0,0,1,1,0,0,0,0,1,0,0,0,5,9,31,5,1,25,4,0,0,30,12,7,2,109,205,1.0,1.0,0.0,0.08333333333333333,0.0,1.0,0.0,0.16666666666666666,0.0,1.0,0.08333333333333333,1.0,0.0,0.5833333333333334,0.0,1.0,0.5833333333333334,1.0,0.0,0.6666666666666666,0.0
computeRuleFlags,8,6,0,26,0,0,0,31,21,8,0,0,84,265,2,0,0,11,0,0,0,4,4,1,0,21,45,0.2,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.6,0.3333333333333333,1.0,1.0
computePlatformCompilerFlags,7,4,1,31,0,0,0,36,26,11,0,0,98,317,2,0,0,8,0,0,0,2,3,0,0,14,33,0.2222222222222222,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
computePlatformFlags,8,6,0,26,0,0,0,31,21,8,0,0,84,265,2,0,0,11,0,0,0,4,5,1,0,22,48,0.2,0.5,0.0,1.0,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.3333333333333333,0.0,1.0,0.0
computeRuleCompilerFlags,7,4,1,31,0,0,0,36,26,11,0,0,98,317,2,0,0,8,0,0,0,2,3,0,0,14,27,0.2222222222222222,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
getShortErrorMessage,3,3,1,7,0,1,0,11,3,1,0,0,36,62,2,0,1,2,0,1,0,7,2,2,0,34,60,0.4,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.6666666666666666,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
startRow,0,0,0,1,0,0,0,0,1,0,0,0,3,4,13,1,1,7,1,0,0,14,10,9,0,47,59,1.0,1.0,0.0,0.375,0.0,1.0,0.0,0.375,0.0,1.0,0.25,1.0,0.0,0.875,0.0,1.0,0.875,1.0,0.0,0.875,0.0
callProcedure,0,0,0,1,0,0,0,3,1,0,0,0,6,25,7,0,1,6,1,0,0,6,3,2,0,19,43,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
assertUdfsEnabled,6,0,1,1,0,0,1,15,1,0,0,0,20,190,7,0,1,3,2,0,0,1,2,0,0,15,19,0.5384615384615384,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
unpackBytesHeader,1,1,0,2,0,0,0,1,2,0,0,0,6,6,24,3,1,4,1,0,1,14,9,6,3,41,32,0.96,1.0,1.0,0.25,0.25,1.0,0.0,0.25,0.0,1.0,0.25,1.0,0.8,0.25,0.5,1.0,0.25,1.0,0.896551724137931,0.25,0.5
of,0,0,0,1,0,0,0,4,2,1,0,0,7,13,3,0,0,1,0,0,0,6,1,0,0,10,24,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0
stringToPattern,0,0,0,2,0,0,0,1,2,0,0,0,5,14,14,7,1,4,0,0,0,29,2,1,1,59,65,1.0,1.0,0.0,0.5,0.0,1.0,0.0,0.16666666666666666,0.0,1.0,0.16666666666666666,1.0,0.0,0.16666666666666666,0.0,1.0,0.5,1.0,1.0,1.0,1.0
of,0,0,0,1,0,0,0,4,2,1,0,0,7,13,3,0,0,1,0,0,0,6,1,0,0,10,24,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0
stringToPattern,0,0,0,2,0,0,0,1,2,0,0,0,5,14,14,7,1,4,0,0,0,29,2,1,1,59,65,1.0,1.0,0.0,0.5,0.0,1.0,0.0,0.16666666666666666,0.0,1.0,0.16666666666666666,1.0,0.0,0.16666666666666666,0.0,1.0,0.5,1.0,1.0,1.0,1.0
assertExistsAndReturn,0,0,0,1,0,0,0,1,1,0,0,0,3,9,8,2,1,5,1,0,0,9,5,2,0,30,45,1.0,1.0,1.0,0.6,0.4,1.0,0.0,0.2,0.0,1.0,0.2,1.0,0.0,0.4,0.0,1.0,0.6,1.0,0.0,0.8,0.0
of,0,0,0,1,0,0,0,4,2,1,0,0,7,13,3,0,0,1,0,0,0,6,1,0,0,10,24,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0
stringToPattern,0,0,0,2,0,0,0,1,2,0,0,0,5,14,14,7,1,4,0,0,0,29,2,1,1,59,65,1.0,1.0,0.0,0.5,0.0,1.0,0.0,0.16666666666666666,0.0,1.0,0.16666666666666666,1.0,0.0,0.16666666666666666,0.0,1.0,0.5,1.0,1.0,1.0,1.0
assertExistsAndReturn,0,0,0,1,0,0,0,1,1,0,0,0,3,9,8,2,1,5,1,0,0,9,5,2,0,30,45,1.0,1.0,1.0,0.6,0.4,1.0,0.0,0.2,0.0,1.0,0.2,1.0,0.0,0.4,0.0,1.0,0.6,1.0,0.0,0.8,0.0
