Name_Ext_Mtd,Con_LOC,CON_LOCAL,CON_LITERAL,CON_INVOCATION,CON_IF,CON_CONDITIONAL,CON_SWITCH,CON_VAR_ACC,CON_TYPE_ACC,CON_FIELD_ACC,CON_ASSERT,CON_ASSIGN,CON_TYPED_ELE,CON_PACKAGE,LOC_Extracted_Method,Num_local,Num_Literal,Num_Invocation,Num_If,Num_Conditional,Num_Switch,Num_Var_Ac,Num_Type_Ac,Num_Field_Ac,Num_Assign,Num_Typed_Ele,Num_Package,ratio_LOC,Ratio_Variable_Access,Ratio_Variable_Access2,VarAc_Cohesion,VarAc_Cohesion2,Ratio_Field_Access,Ratio_Field_Access2,Field_Cohesion,Field_Cohesion2,Ratio_Invocation,Invocation_Cohesion,Ratio_Type_Access,Ratio_Type_Access2,TypeAc_Cohesion,TypeAc_Cohesion2,Ratio_Typed_Ele,TypedEle_Cohesion,Ratio_Package,Ratio_Package2,Package_Cohesion,Package_Cohesion2
getPropertyNameByGetterName,6,2,0,6,1,0,0,6,3,0,0,0,19,37,8,0,1,8,2,0,0,9,4,2,0,31,57,0.5714285714285714,1.0,0.0,0.6666666666666666,0.0,1.0,0.0,0.3333333333333333,0.0,1.0,0.6666666666666666,0.8,0.0,0.6666666666666666,0.0,1.0,0.6666666666666666,0.4166666666666667,0.0,0.6666666666666666,0.0
findPropertySetter,3,3,0,4,0,0,0,6,2,0,0,0,16,30,21,2,1,6,5,0,0,13,3,0,2,31,60,0.875,1.0,1.0,0.2,0.4,0.0,0.0,0.0,0.0,1.0,0.2,1.0,0.5,0.2,0.2,1.0,0.2,0.0,0.0,0.0,0.0
findPropertyGetter,3,3,0,4,0,0,0,6,2,0,0,0,16,31,21,2,1,6,5,0,0,14,3,0,2,35,75,0.875,1.0,1.0,0.2,0.4,0.0,0.0,0.0,0.0,1.0,0.2,1.0,0.5,0.2,0.2,1.0,0.6,0.0,0.0,0.0,0.0
getStartQuote,14,3,0,10,3,0,0,25,3,2,0,0,51,73,20,0,1,6,6,0,0,18,12,12,0,37,79,0.5882352941176471,1.0,0.0,0.8571428571428571,0.0,1.0,0.0,0.14285714285714285,0.0,1.0,0.14285714285714285,0.8571428571428571,0.0,0.8571428571428571,0.0,1.0,0.8571428571428571,0.7317073170731707,0.0,0.8571428571428571,0.0
createBuilderMethod,6,2,0,8,1,0,0,10,9,5,0,0,30,50,7,1,0,7,0,0,0,9,5,1,0,24,48,0.5384615384615384,1.0,1.0,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.0,0.16666666666666666,0.0,1.0,0.16666666666666666,1.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,1.0,0.8333333333333334,1.0,0.95,0.16666666666666666,1.0
createBuildMethod,5,3,0,6,0,1,0,14,7,3,0,0,34,91,5,1,0,4,0,0,0,6,2,0,0,14,36,0.5,1.0,0.75,0.25,0.75,0.0,0.0,0.0,0.0,1.0,0.25,1.0,0.3333333333333333,0.25,0.25,1.0,0.25,0.5,0.43333333333333335,0.25,1.0
createBuilderClass,6,2,0,8,1,0,0,10,9,5,0,0,30,50,7,3,1,6,0,1,0,14,7,3,0,37,91,0.5384615384615384,1.0,0.75,0.75,0.5,0.75,0.0,0.5,0.0,1.0,0.25,1.0,0.75,0.25,0.75,1.0,0.75,1.0,1.0,0.25,0.25
createBuilderMethod,7,2,0,9,1,0,0,14,12,7,0,0,38,70,7,1,1,7,0,0,0,9,5,1,0,26,51,0.5,1.0,1.0,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.0,0.16666666666666666,0.0,1.0,0.16666666666666666,1.0,0.3,0.16666666666666666,0.3333333333333333,1.0,0.8333333333333334,0.9047619047619048,0.0,1.0,0.0
createBuilderMethod,3,1,0,7,0,0,0,11,7,4,0,0,26,66,7,1,1,7,0,0,0,9,5,1,0,26,51,0.7,1.0,0.5,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.0,0.16666666666666666,0.0,1.0,0.16666666666666666,1.0,0.375,0.16666666666666666,0.3333333333333333,1.0,0.8333333333333334,1.0,0.9047619047619048,0.16666666666666666,1.0
createBuilderConstructor,7,2,0,9,1,0,0,14,12,7,0,0,38,70,5,1,1,6,0,0,0,7,2,0,0,21,51,0.4166666666666667,1.0,1.0,0.75,0.25,0.0,0.0,0.0,0.0,1.0,0.25,1.0,0.14285714285714285,0.25,0.25,1.0,0.75,0.8888888888888888,0.0,1.0,0.0
createBuilderConstructor,3,1,0,7,0,0,0,11,7,4,0,0,26,66,5,1,1,6,0,0,0,7,2,0,0,21,51,0.625,1.0,1.0,0.75,0.25,0.0,0.0,0.0,0.0,1.0,0.25,1.0,0.2,0.25,0.25,1.0,0.75,1.0,0.8888888888888888,0.25,1.0
createBuildMethod,7,3,0,7,0,0,0,21,5,2,0,0,45,82,8,1,1,9,0,0,0,12,4,0,0,29,70,0.5333333333333333,1.0,0.6,0.8571428571428571,0.2857142857142857,0.0,0.0,0.0,0.0,1.0,0.14285714285714285,1.0,0.4,0.14285714285714285,0.2857142857142857,1.0,0.8571428571428571,0.6666666666666666,0.5813953488372093,0.14285714285714285,1.0
createBuilderClass,7,2,0,9,1,0,0,14,12,7,0,0,38,70,9,3,1,7,0,0,0,21,5,2,0,49,82,0.5625,1.0,1.0,0.5,0.75,0.5,0.0,0.25,0.0,1.0,0.25,1.0,0.36363636363636365,0.25,0.75,1.0,0.5,1.0,0.9285714285714286,0.25,1.0
createBuilderClass,3,1,0,7,0,0,0,11,7,4,0,0,26,66,9,3,1,7,0,0,0,21,5,2,0,49,82,0.75,1.0,0.6666666666666666,0.5,0.75,0.6666666666666666,0.0,0.25,0.0,1.0,0.25,1.0,0.4,0.25,0.75,1.0,0.5,1.0,0.9285714285714286,0.25,1.0
addParameters,28,6,1,19,6,1,0,38,8,0,0,0,104,222,23,7,1,18,5,0,0,33,9,0,0,87,183,0.45098039215686275,1.0,1.0,0.25,0.25,0.0,0.0,0.0,0.0,1.0,0.5,1.0,1.0,0.5,0.5,1.0,0.25,1.0,1.0,0.5,0.5
generateMapConstructor,20,7,1,12,4,0,0,23,6,1,0,0,69,75,6,1,1,5,0,0,0,7,1,0,0,18,34,0.23076923076923078,0.8,0.42857142857142855,0.8,0.4,0.0,0.0,0.0,0.0,1.0,0.2,1.0,0.0,0.2,0.0,1.0,0.2,0.6666666666666666,0.0,1.0,0.0
generateFieldConstructor,20,7,1,12,4,0,0,23,6,1,0,0,69,75,30,6,1,19,6,1,0,38,8,0,0,104,222,0.6,1.0,1.0,0.3,0.1,0.0,0.0,0.0,0.0,1.0,0.1,1.0,0.8333333333333334,0.1,0.3,1.0,0.4,1.0,0.9555555555555556,0.4,0.6
findTargetParameter,14,4,1,4,3,0,0,15,4,1,0,0,38,43,20,5,1,5,4,0,0,14,2,0,0,39,43,0.5882352941176471,1.0,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,1.0,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0
getStrategyValue,51,15,1,20,12,1,0,48,13,2,0,2,135,159,36,1,1,11,11,0,0,17,5,5,0,55,76,0.41379310344827586,1.0,1.0,0.7692307692307693,0.15384615384615385,1.0,0.5,0.07692307692307693,0.07692307692307693,1.0,0.07692307692307693,0.7142857142857143,0.0,0.38461538461538464,0.0,1.0,0.7692307692307693,0.7647058823529411,0.0,0.8461538461538461,0.0
getFromValue,51,15,1,20,12,1,0,48,13,2,0,2,135,159,12,1,1,8,4,0,0,14,9,2,0,48,57,0.19047619047619047,1.0,0.2,0.3333333333333333,0.3333333333333333,1.0,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,0.1,0.3333333333333333,0.3333333333333333
getLiteralRange,7,1,0,6,2,0,0,7,4,0,0,0,22,47,20,3,1,13,4,0,0,22,2,0,4,67,87,0.7407407407407407,1.0,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,1.0,0.14285714285714285,1.0,0.0,0.2857142857142857,0.0,1.0,0.7142857142857143,0.5714285714285714,0.5625,0.8571428571428571,0.7142857142857143
fieldType,27,6,0,7,5,2,0,38,12,11,0,7,89,174,9,1,1,4,1,0,0,4,4,0,0,17,36,0.25,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,1.0,1.0,0.6666666666666666,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333
ensureInit,20,5,0,11,4,0,0,24,12,2,0,0,60,173,11,3,1,6,1,0,0,11,4,4,2,31,74,0.3548387096774194,1.0,1.0,0.5,0.16666666666666666,1.0,0.0,0.16666666666666666,0.0,1.0,0.16666666666666666,0.5,0.0,0.6666666666666666,0.0,1.0,0.5,0.6842105263157895,0.5319148936170213,0.8333333333333334,1.0
getElementInfo,5,1,0,4,1,0,0,8,4,3,1,1,24,31,9,2,1,5,1,2,0,11,2,0,2,34,49,0.6428571428571429,1.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,1.0,0.0,0.3333333333333333,0.0,1.0,0.6666666666666666,1.0,0.0,1.0,0.0
getScriptClassesByFQName,7,2,0,8,1,1,0,15,6,2,0,0,33,106,16,5,1,9,3,1,0,17,5,2,0,43,104,0.6956521739130435,1.0,1.0,0.16666666666666666,0.3333333333333333,1.0,0.5,0.16666666666666666,0.16666666666666666,1.0,0.16666666666666666,1.0,0.5,0.16666666666666666,0.16666666666666666,1.0,0.16666666666666666,1.0,0.6571428571428571,0.5,1.0
method,6,1,1,6,1,0,0,10,5,1,0,0,28,93,10,1,1,6,1,0,0,12,4,2,0,30,74,0.625,1.0,1.0,0.8333333333333334,0.16666666666666666,1.0,0.0,0.16666666666666666,0.0,1.0,0.16666666666666666,1.0,0.5,0.16666666666666666,0.5,1.0,0.8333333333333334,0.6231884057971014,0.0,1.0,0.0
getMembers,19,7,0,14,4,2,0,22,7,0,0,0,57,109,16,3,1,4,3,0,0,24,2,3,4,47,155,0.45714285714285713,1.0,1.0,0.5,0.5,1.0,0.0,0.3333333333333333,0.0,1.0,0.16666666666666666,1.0,0.0,0.3333333333333333,0.0,1.0,0.5,1.0,0.0,0.6666666666666666,0.0
getProgramParams,41,7,1,37,4,0,0,41,28,8,0,0,153,324,6,1,1,3,1,2,0,7,3,2,0,21,48,0.1276595744680851,1.0,1.0,0.6666666666666666,0.3333333333333333,1.0,0.5,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.5,0.0,0.3333333333333333,0.0,1.0,0.6666666666666666,0.5,0.16666666666666666,0.3333333333333333,1.0
getClasspathString,23,5,1,19,3,0,0,27,3,0,0,0,63,218,8,2,1,7,1,0,0,7,4,1,0,23,48,0.25806451612903225,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,1.0,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,1.0,0.4090909090909091,0.3333333333333333,0.6666666666666666
getPathsToCompile,29,15,1,29,3,3,0,65,23,12,0,1,168,531,9,2,1,6,1,0,0,7,3,2,0,21,46,0.23684210526315788,1.0,1.0,0.3333333333333333,0.3333333333333333,0.2857142857142857,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,1.0,0.14285714285714285,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,0.2857142857142857,0.3333333333333333,0.3333333333333333
buildClassToSourceMap,29,15,1,29,3,3,0,65,23,12,0,1,168,531,21,9,1,22,3,0,0,27,3,1,0,76,173,0.42,1.0,1.0,0.25,0.25,1.0,0.0,0.25,0.0,1.0,0.25,1.0,0.0,0.25,0.0,1.0,0.25,1.0,1.0,0.25,0.5
generateClasspath,29,15,1,29,3,3,0,65,23,12,0,1,168,531,10,3,1,11,0,0,0,11,5,1,0,33,81,0.2564102564102564,1.0,0.0,0.8,0.0,0.5,0.0,0.2,0.0,1.0,0.2,1.0,0.5,0.2,0.2,1.0,0.8,1.0,0.17543859649122806,0.2,1.0
fillFromArgsFile,72,17,1,39,7,1,0,79,30,15,0,1,221,415,60,9,1,35,6,0,0,52,11,0,7,143,396,0.45454545454545453,1.0,1.0,0.2,0.2,0.0,0.0,0.0,0.0,1.0,0.2,1.0,1.0,0.2,0.2,1.0,0.2,1.0,0.0,0.2,0.0
buildMainLoader,32,3,1,16,4,1,0,29,16,9,0,1,92,161,32,9,1,20,1,0,0,20,4,2,1,75,127,0.5,1.0,1.0,0.2857142857142857,0.14285714285714285,1.0,0.0,0.14285714285714285,0.0,1.0,0.14285714285714285,1.0,0.0,0.14285714285714285,0.0,1.0,0.2857142857142857,1.0,0.625,0.7142857142857143,0.7142857142857143
intMain2,12,5,1,6,2,0,0,15,5,3,0,1,53,57,34,3,1,16,4,1,0,29,16,9,1,92,161,0.7391304347826086,1.0,1.0,0.5,0.125,1.0,0.75,0.25,0.375,1.0,0.125,1.0,0.6666666666666666,0.25,0.5,1.0,0.5,1.0,0.8181818181818182,0.125,0.375
getUniqueLocalVarName,50,12,1,40,7,2,0,70,45,25,0,4,209,291,20,4,1,2,3,0,0,12,0,0,2,29,33,0.2857142857142857,1.0,1.0,0.25,0.5,0.0,0.0,0.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0
findAnchor,22,13,1,30,1,0,0,42,17,7,1,3,111,203,12,1,1,5,2,1,0,14,2,1,2,38,48,0.35294117647058826,1.0,1.0,0.5,0.5,0.3333333333333333,0.0,0.25,0.0,1.0,0.25,1.0,0.1111111111111111,0.25,0.25,1.0,0.5,0.3333333333333333,0.175,0.25,0.75
positionCursor,22,13,1,30,1,0,0,42,17,7,1,3,111,203,7,4,1,5,0,0,0,9,1,0,0,23,51,0.2413793103448276,1.0,1.0,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,1.0,0.16666666666666666,1.0,0.0,0.16666666666666666,0.0,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,0.5
setupParams,21,8,0,24,3,0,0,32,17,3,2,1,91,174,15,7,1,10,1,0,0,25,5,2,2,63,112,0.4166666666666667,1.0,1.0,0.25,0.25,1.0,0.0,0.25,0.0,1.0,0.25,1.0,0.0,0.25,0.0,1.0,0.25,1.0,0.8333333333333334,0.25,1.0
createChangeInfo,10,4,0,11,2,0,0,11,4,1,0,0,34,58,12,5,1,7,1,1,0,14,1,0,0,40,74,0.5454545454545454,1.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0.16666666666666666,1.0,0.0,0.16666666666666666,0.0,1.0,0.6666666666666666,1.0,0.0,0.5,0.0
getPropertyNames,8,3,0,4,1,0,0,8,3,2,0,0,25,31,18,4,1,7,1,0,0,13,5,2,0,45,88,0.6923076923076923,1.0,0.0,0.6666666666666666,0.0,1.0,0.0,0.6666666666666666,0.0,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,1.0,0.0,1.0,0.0
addLineFeedAfter,5,3,0,4,0,0,0,11,3,0,0,0,21,70,24,8,1,24,3,0,0,29,13,1,3,81,118,0.8275862068965517,1.0,1.0,0.5,0.125,1.0,0.0,0.125,0.0,1.0,0.375,1.0,1.0,0.5,0.125,1.0,0.5,1.0,0.0,0.5,0.0
addLineFeedBefore,5,3,0,4,0,0,0,11,3,0,0,0,21,70,30,9,1,34,5,0,0,38,19,1,4,111,159,0.8571428571428571,1.0,1.0,0.4,0.2,1.0,0.0,0.1,0.0,1.0,0.1,1.0,1.0,0.4,0.2,1.0,0.4,1.0,0.0,0.5,0.0
isEnabled,3,2,0,4,0,0,0,6,1,0,0,0,13,20,7,2,1,6,1,0,0,8,3,1,0,28,30,0.7,1.0,0.5,0.75,0.25,1.0,0.0,0.25,0.0,1.0,0.25,1.0,0.0,0.25,0.0,1.0,0.75,1.0,0.0,1.0,0.0
getModule,8,3,0,7,1,0,0,10,7,0,1,0,35,48,14,4,1,10,3,1,0,11,6,0,0,41,63,0.6363636363636364,1.0,0.6666666666666666,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.16666666666666666,1.0,0.0,0.16666666666666666,0.0,1.0,0.16666666666666666,1.0,1.0,0.3333333333333333,0.16666666666666666
findExpressionInner,20,6,1,8,6,0,0,18,4,1,0,2,52,70,14,2,1,4,4,0,0,13,4,0,1,32,50,0.4117647058823529,1.0,0.5,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,1.0,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,1.0,0.8,0.3333333333333333,0.6666666666666666
calcLineIndex,14,2,1,7,4,0,0,13,9,5,0,0,39,62,6,0,1,2,1,0,0,4,3,2,0,17,19,0.3,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
getPsiFileByLocation,14,2,1,7,4,0,0,13,9,5,0,0,39,62,37,9,1,23,7,1,0,41,7,1,3,107,190,0.7254901960784313,1.0,1.0,0.09090909090909091,0.18181818181818182,1.0,0.0,0.09090909090909091,0.0,1.0,0.09090909090909091,1.0,0.5714285714285714,0.09090909090909091,0.36363636363636365,1.0,0.09090909090909091,1.0,1.0,0.09090909090909091,0.2727272727272727
generateGroovydoc,15,6,0,8,3,0,0,13,4,0,0,1,41,53,35,8,1,20,4,0,0,36,6,1,2,94,157,0.7,1.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.3333333333333333,0.0,1.0,0.6666666666666666,1.0,0.0,0.6666666666666666,0.0,1.0,0.3333333333333333,1.0,0.9714285714285714,0.3333333333333333,1.0
toStringArray,6,0,0,10,0,0,0,13,10,6,0,7,40,75,9,4,1,4,0,0,0,10,2,0,0,25,39,0.6,1.0,1.0,0.25,0.5,0.0,0.0,0.0,0.0,1.0,0.25,1.0,0.0,0.25,0.0,1.0,0.25,1.0,0.782608695652174,0.75,1.0
inferStringPair,113,18,1,89,22,0,0,149,49,14,1,4,403,624,16,2,1,8,4,0,0,12,2,1,1,38,41,0.12403100775193798,1.0,0.3684210526315789,0.16666666666666666,0.6666666666666666,1.0,0.0,0.16666666666666666,0.0,1.0,0.16666666666666666,0.11764705882352941,0.0,0.16666666666666666,0.0,1.0,0.16666666666666666,0.2916666666666667,0.0,0.5,0.0
prepare,44,22,1,36,5,1,0,51,16,4,0,0,149,327,121,30,1,90,20,0,0,140,20,4,0,354,1172,0.7333333333333333,1.0,1.0,0.09090909090909091,0.36363636363636365,1.0,0.6,0.045454545454545456,0.09090909090909091,1.0,0.13636363636363635,1.0,1.0,0.18181818181818182,0.09090909090909091,1.0,0.09090909090909091,1.0,1.0,0.2727272727272727,0.18181818181818182
findLiteralTokenType,22,9,1,18,3,0,0,33,6,2,0,1,84,180,41,4,1,23,11,0,0,55,10,9,5,138,162,0.6507936507936508,1.0,1.0,0.75,0.4166666666666667,1.0,0.0,0.08333333333333333,0.0,1.0,0.25,1.0,0.0,0.25,0.0,1.0,0.75,1.0,0.5609756097560976,0.5,0.6666666666666666
inferBlockRange,31,7,0,21,4,0,0,43,8,1,0,12,101,221,28,2,1,18,4,0,0,30,10,2,8,83,124,0.4745762711864407,0.6875,0.5,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.0,1.0,0.3333333333333333,0.75,0.0,0.6666666666666666,0.0,1.0,0.3333333333333333,0.6666666666666666,0.5263157894736842,0.6666666666666666,1.0
"_init",12,2,0,5,3,0,0,11,7,6,0,0,42,46,18,2,1,9,2,0,0,19,10,7,6,61,80,0.6,1.0,1.0,0.5,0.75,1.0,0.6666666666666666,0.25,0.25,1.0,0.25,1.0,0.6923076923076923,0.25,0.5,1.0,0.5,1.0,1.0,0.25,0.25
getGantConfPath,27,3,1,43,3,0,0,39,7,0,0,1,111,288,6,1,1,3,1,0,0,4,1,0,0,12,27,0.18181818181818182,0.5,0.25,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.5,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,1.0,0.5,0.3333333333333333,0.3333333333333333
addGroovyAndAntJars,27,3,1,43,3,0,0,39,7,0,0,1,111,288,25,7,1,15,6,0,0,22,7,2,0,72,131,0.4807692307692308,1.0,1.0,0.125,0.125,1.0,0.0,0.125,0.0,1.0,0.125,1.0,1.0,0.25,0.125,1.0,0.25,1.0,0.0,0.375,0.0
getTargetName,5,2,1,5,1,0,0,9,2,0,0,0,26,41,16,3,1,8,3,0,0,12,3,0,1,43,48,0.7619047619047619,1.0,1.0,0.5,0.25,0.0,0.0,0.0,0.0,1.0,0.25,1.0,0.0,0.25,0.0,1.0,0.5,1.0,0.0,0.75,0.0
getCustomGroovyScriptExtensions,3,1,0,3,0,0,0,3,2,0,0,0,10,24,8,2,1,5,0,0,0,5,2,0,0,17,33,0.7272727272727273,1.0,0.6666666666666666,0.2,0.8,0.0,0.0,0.0,0.0,1.0,0.2,1.0,0.0,0.2,0.0,1.0,0.2,1.0,0.6666666666666666,0.2,1.0
updateReturnStatements,50,18,1,43,6,0,0,57,7,0,0,8,163,238,92,9,1,25,4,0,0,49,10,7,6,168,242,0.647887323943662,1.0,0.8888888888888888,0.36363636363636365,0.45454545454545453,1.0,0.0,0.09090909090909091,0.0,1.0,0.18181818181818182,1.0,1.0,0.09090909090909091,0.09090909090909091,1.0,0.18181818181818182,1.0,1.0,0.18181818181818182,0.18181818181818182
convertConjunctionExpression,9,4,0,6,0,0,0,14,2,0,1,2,30,53,22,5,1,9,3,0,0,22,7,0,6,53,120,0.7096774193548387,1.0,1.0,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0,0.0,1.0,0.1111111111111111,1.0,0.8571428571428571,0.1111111111111111,0.2222222222222222,1.0,0.2222222222222222,0.9333333333333333,0.8636363636363636,1.0,0.5555555555555556
getElseIf,6,3,0,17,0,0,0,13,5,2,0,0,40,59,10,1,1,2,2,0,0,5,3,1,0,16,24,0.625,1.0,0.2,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,0.5,0.0,0.3333333333333333,0.0,1.0,0.6666666666666666,0.5,0.0,0.3333333333333333,0.0
getElseIf,8,2,0,9,2,0,0,8,7,1,0,0,35,44,10,1,1,2,2,0,0,5,3,1,0,16,24,0.5555555555555556,1.0,0.5,0.6666666666666666,0.3333333333333333,0.5,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,0.5,0.0,0.3333333333333333,0.0,1.0,0.6666666666666666,0.5,0.125,0.3333333333333333,0.3333333333333333
generateElseBranchTextAndRemoveTailStatements,40,12,1,23,8,0,0,42,9,0,1,6,124,174,20,6,1,13,3,1,0,22,3,0,0,53,93,0.3333333333333333,1.0,0.5,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,1.0,0.08333333333333333,1.0,0.0,0.08333333333333333,0.0,1.0,0.3333333333333333,1.0,1.0,0.25,0.16666666666666666
findTernary,11,10,1,16,0,2,0,20,2,0,0,1,67,99,9,2,1,4,2,0,0,10,5,2,1,28,46,0.45,1.0,1.0,0.6666666666666666,0.3333333333333333,1.0,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,1.0,0.0,0.6666666666666666,0.0,1.0,0.6666666666666666,1.0,0.36585365853658536,0.6666666666666666,1.0
findTernary,7,1,0,4,2,0,0,6,2,0,0,0,29,25,9,2,1,4,2,0,0,10,5,2,1,28,46,0.5625,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,1.0,0.0,0.6666666666666666,0.0,1.0,0.3333333333333333,1.0,0.5769230769230769,0.6666666666666666,1.0
getReplacementElement,9,3,0,3,2,0,0,8,1,0,0,0,19,38,26,8,1,18,2,0,0,22,4,1,0,64,142,0.7428571428571429,1.0,1.0,0.1111111111111111,0.2222222222222222,1.0,0.0,0.1111111111111111,0.0,1.0,0.1111111111111111,1.0,0.0,0.2222222222222222,0.0,1.0,0.1111111111111111,1.0,1.0,0.3333333333333333,0.4444444444444444
getReplacementStatement,24,8,0,18,2,0,0,22,4,1,0,0,64,141,22,5,1,9,5,0,0,17,1,3,0,50,70,0.4782608695652174,1.0,1.0,0.2727272727272727,0.18181818181818182,1.0,0.0,0.09090909090909091,0.0,1.0,0.09090909090909091,0.5,0.0,0.09090909090909091,0.0,1.0,0.2727272727272727,1.0,0.7105263157894737,0.2727272727272727,0.7272727272727273
checkForReturnFromMethod,19,14,1,22,1,1,0,37,16,4,0,0,100,168,14,4,1,15,3,0,0,13,13,3,0,61,85,0.42424242424242425,1.0,0.0,0.8,0.0,1.0,0.0,0.2,0.0,1.0,0.2,1.0,1.0,0.2,0.4,1.0,0.8,1.0,1.0,0.8,0.2
checkForVariableDeclaration,19,14,1,22,1,1,0,37,16,4,0,0,100,168,8,1,1,12,2,0,0,9,10,1,0,52,51,0.2962962962962963,1.0,0.0,0.6666666666666666,0.0,1.0,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,1.0,1.0,0.3333333333333333,0.3333333333333333
createClass,19,14,1,22,1,1,0,37,16,4,0,0,100,168,20,5,1,22,2,0,0,20,4,1,0,64,131,0.5128205128205128,1.0,0.6666666666666666,0.8333333333333334,0.16666666666666666,0.5,0.0,0.16666666666666666,0.0,1.0,0.16666666666666666,1.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,1.0,0.8333333333333334,1.0,0.7,0.16666666666666666,0.16666666666666666
replaceMapWithClass,19,14,1,22,1,1,0,37,16,4,0,0,100,168,28,8,1,26,5,0,0,36,10,3,0,98,198,0.5957446808510638,1.0,1.0,0.23076923076923078,0.3076923076923077,1.0,0.0,0.07692307692307693,0.0,1.0,0.15384615384615385,1.0,0.0,0.15384615384615385,0.0,1.0,0.23076923076923078,1.0,1.0,0.07692307692307693,0.15384615384615385
checkForMethodParameter,19,14,1,22,1,1,0,37,16,4,0,0,100,168,14,3,1,12,3,0,0,10,8,1,0,44,55,0.42424242424242425,1.0,0.2222222222222222,0.42857142857142855,0.2857142857142857,1.0,0.0,0.14285714285714285,0.0,1.0,0.14285714285714285,1.0,1.0,0.14285714285714285,0.14285714285714285,1.0,0.42857142857142855,1.0,1.0,0.14285714285714285,0.14285714285714285
prepareExpression,7,2,0,3,1,0,0,7,2,0,0,2,19,27,15,2,1,8,3,0,0,11,4,0,0,38,62,0.6818181818181818,1.0,1.0,0.25,0.25,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.25,0.0,1.0,0.25,1.0,1.0,0.5,0.25
getAnchor,14,8,0,13,2,0,0,26,6,0,0,0,59,201,8,2,1,2,1,1,0,6,2,0,0,19,24,0.36363636363636365,1.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,1.0,0.0,0.3333333333333333,0.0,1.0,0.6666666666666666,1.0,0.4857142857142857,0.3333333333333333,1.0
createAssignment,14,8,0,13,2,0,0,26,6,0,0,0,59,201,11,1,1,10,1,0,0,11,0,0,0,26,79,0.44,1.0,0.5,0.8,0.2,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.0,0.0,0.0,1.0,0.8,0.6666666666666666,0.0,0.8,0.0
