Name_Ext_Mtd,Con_LOC,CON_LOCAL,CON_LITERAL,CON_INVOCATION,CON_IF,CON_CONDITIONAL,CON_SWITCH,CON_VAR_ACC,CON_TYPE_ACC,CON_FIELD_ACC,CON_ASSERT,CON_ASSIGN,CON_TYPED_ELE,CON_PACKAGE,LOC_Extracted_Method,Num_local,Num_Literal,Num_Invocation,Num_If,Num_Conditional,Num_Switch,Num_Var_Ac,Num_Type_Ac,Num_Field_Ac,Num_Assign,Num_Typed_Ele,Num_Package,ratio_LOC,Ratio_Variable_Access,Ratio_Variable_Access2,VarAc_Cohesion,VarAc_Cohesion2,Ratio_Field_Access,Ratio_Field_Access2,Field_Cohesion,Field_Cohesion2,Ratio_Invocation,Invocation_Cohesion,Ratio_Type_Access,Ratio_Type_Access2,TypeAc_Cohesion,TypeAc_Cohesion2,Ratio_Typed_Ele,TypedEle_Cohesion,Ratio_Package,Ratio_Package2,Package_Cohesion,Package_Cohesion2
getNamedElementsOfForAndWithStatements,32,8,0,13,6,0,0,24,12,2,0,3,73,117,2,1,0,2,0,0,0,1,1,0,0,5,8,0.058823529411764705,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.034482758620689655,0.0,0.6666666666666666,0.0
findZopeInterface,94,17,1,69,24,0,0,90,35,10,0,9,306,367,6,0,0,1,1,0,0,5,1,1,2,10,15,0.06,0.5,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.075,0.0,0.0,0.0
checkReference,45,12,1,28,10,1,0,44,17,8,0,1,137,207,9,2,1,8,2,1,0,9,3,0,0,30,55,0.16666666666666666,1.0,0.6,0.2,0.2,0.0,0.0,0.0,0.0,1.0,0.2,1.0,0.6666666666666666,0.2,0.2,1.0,0.2,1.0,0.6666666666666666,0.2,0.2
parseWhileCharacterInSet,37,3,0,25,5,0,0,44,36,29,1,2,133,177,2,0,0,2,0,0,0,3,2,2,0,9,11,0.05128205128205128,0.1111111111111111,0.09090909090909091,0.3333333333333333,0.0,0.1111111111111111,0.0,0.3333333333333333,0.0,1.0,0.0,0.05263157894736842,0.0,1.0,0.0,1.0,0.0,0.06040268456375839,0.0,1.0,0.0
getActualLength,43,8,1,19,14,0,0,40,12,3,0,0,111,125,2,0,1,1,0,0,0,1,0,0,0,3,4,0.044444444444444446,0.1111111111111111,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.0,0.25,0.0
buildNewFunctionParamsAndSuperInitCallArgs,148,35,1,131,28,0,0,149,21,2,0,10,432,829,2,0,0,1,0,0,0,2,0,0,1,4,12,0.013333333333333334,0.2,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,1.0,0.045454545454545456,0.0,0.0,0.0,0.0,1.0,0.045454545454545456,0.006711409395973154,0.0,0.8636363636363636,0.0
collectExpressionsToRename,32,12,0,19,4,0,0,29,7,0,0,0,81,152,6,0,1,3,1,0,0,10,0,0,0,16,30,0.15789473684210525,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6,0.2647058823529412,0.25,0.5
collectLookupItems,32,13,0,20,5,0,0,33,8,0,0,0,87,161,2,0,1,1,0,0,0,4,0,0,0,6,12,0.058823529411764705,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2222222222222222,0.0,0.25,0.0
getComment,46,9,1,32,10,0,0,49,15,3,0,1,135,201,2,0,0,2,0,0,0,2,0,0,0,4,8,0.041666666666666664,0.14285714285714285,0.08333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.05813953488372093,0.0,1.0,0.0
getComment,21,6,1,17,4,1,0,24,5,1,0,0,67,107,5,1,0,2,1,0,0,4,1,0,1,10,18,0.19230769230769232,1.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,1.0,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,0.08333333333333333,0.0625,1.0,0.3333333333333333
getNextElement,56,10,1,42,11,0,0,61,16,3,0,3,165,239,2,0,1,1,0,0,0,2,1,0,0,6,9,0.034482758620689655,0.25,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.09803921568627451,0.0,0.16666666666666666,0.0
getNextElement,34,8,1,27,6,1,0,38,8,1,0,2,105,158,2,0,0,1,0,0,0,2,0,0,1,4,5,0.05555555555555555,0.16666666666666666,0.08333333333333333,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,1.0,0.16666666666666666,0.0,0.0,0.0,0.0,1.0,0.16666666666666666,0.0,0.0,0.0,0.0
getNextLineIndent,47,7,0,31,9,2,0,68,36,22,0,6,186,202,2,0,0,2,0,0,0,3,1,1,1,8,8,0.04081632653061224,0.3333333333333333,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.5,0.0,0.03333333333333333,0.0,0.5,0.0,1.0,0.0,0.08333333333333333,0.045112781954887216,0.0,0.5
getElement,16,2,0,6,4,0,0,11,5,1,0,0,33,51,2,1,0,1,0,0,0,1,1,0,0,4,9,0.1111111111111111,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.0,0.0
parseCondaToolOutput,23,10,1,17,4,0,0,17,8,0,0,0,74,137,4,0,0,3,0,0,0,4,1,0,0,8,21,0.14814814814814814,1.0,0.75,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.5,0.38461538461538464,0.0,1.0
getSystemCondaExecutable,17,5,1,9,4,2,0,13,6,2,0,0,47,59,2,1,0,1,0,0,0,2,0,0,0,4,8,0.10526315789473684,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.23809523809523808,0.0,0.0,0.0
getCondaPython,51,15,1,40,10,1,0,48,20,11,0,1,164,290,2,0,1,2,0,0,0,2,0,0,0,5,11,0.03773584905660377,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.07792207792207792,0.0,0.0,0.0
getCondaPython,17,6,1,10,3,1,0,14,7,3,0,1,47,64,11,4,1,5,2,0,0,7,2,0,0,26,40,0.39285714285714285,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
getCondaExecutable,36,10,1,18,8,1,0,29,11,3,0,3,94,121,2,0,0,1,0,0,0,3,1,0,1,6,15,0.05263157894736842,0.3333333333333333,0.125,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.25,0.0,0.3333333333333333,0.0,0.5,0.3333333333333333,0.21428571428571427,0.0,0.3333333333333333,0.0
getCondaExecutable,1,0,0,0,0,0,0,0,0,0,0,0,1,0,30,7,1,14,6,1,0,27,11,3,4,81,115,0.967741935483871,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.3333333333333333,0.0,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,0.6666666666666666,0.3333333333333333
getCommandLine,9,1,1,6,1,0,0,13,13,12,0,1,51,77,16,5,1,10,3,0,0,14,1,1,0,39,83,0.64,1.0,1.0,0.25,0.25,1.0,0.0,0.25,0.0,1.0,0.25,0.09090909090909091,0.0,0.5,0.0,1.0,0.25,1.0,0.7586206896551724,0.25,0.5
usesSetuptools,12,6,1,5,1,0,0,8,1,0,0,0,26,46,5,1,1,2,1,0,0,3,0,0,0,11,12,0.29411764705882354,1.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.0,0.0,0.0,1.0,0.2,0.5,0.0,0.4,0.0
parseParameterList,15,2,1,18,1,0,0,11,10,5,0,1,47,46,2,0,0,1,0,0,0,1,0,0,0,2,3,0.11764705882352941,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.11538461538461539,0.0,0.6666666666666666,0.0
copy,6,0,0,0,0,0,0,13,3,7,0,4,21,25,3,1,0,1,0,0,0,3,2,2,1,10,11,0.3333333333333333,1.0,0.0,0.2,0.0,1.0,0.0,0.2,0.0,1.0,0.2,0.4,0.0,0.8,0.0,1.0,0.2,0.3055555555555556,0.0,1.0,0.0
parseForPart,6,1,1,8,0,0,0,2,2,2,0,0,16,5,12,1,0,9,1,0,0,8,6,4,0,27,31,0.6666666666666666,1.0,1.0,0.0,0.14285714285714285,1.0,0.6,0.0,0.2857142857142857,1.0,0.14285714285714285,1.0,0.0,0.14285714285714285,0.0,1.0,0.14285714285714285,1.0,0.9333333333333333,0.0,0.2857142857142857
parseIdentifier,17,3,0,13,1,0,0,15,6,12,0,0,40,42,3,0,0,1,0,0,0,3,0,0,0,4,11,0.15,1.0,0.5,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.375,0.2727272727272727,0.3333333333333333,0.6666666666666666
parseSimpleStatement,159,7,1,85,34,0,0,115,77,47,0,5,340,394,2,0,0,1,0,0,0,0,1,0,0,3,3,0.012422360248447204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05,0.03571428571428571,0.0,0.75,0.0,1.0,0.05,0.024390243902439025,0.0,0.8,0.0
parseRelativeImportDots,40,10,0,22,5,0,0,48,21,19,0,7,124,149,2,0,1,1,0,0,0,0,1,0,0,3,2,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
getParameters,23,3,0,17,5,0,0,20,13,2,0,0,66,129,6,0,1,4,1,0,0,6,2,0,0,15,34,0.20689655172413793,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2222222222222222,0.0,0.6666666666666666,0.0,0.5,0.0,0.23728813559322035,0.17142857142857143,1.0,0.6666666666666666
insertItemIntoList,32,10,0,22,6,0,0,31,12,3,0,0,86,163,9,2,1,5,1,0,0,11,2,0,0,26,39,0.21951219512195122,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,1.0,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,0.3617021276595745,0.0,1.0,0.0
createStringLiteralAlreadyEscaped,56,14,1,27,12,4,0,61,6,1,0,6,179,211,2,0,1,1,0,0,0,1,0,0,0,3,6,0.034482758620689655,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
getBigDecimalValue,7,1,0,11,2,0,0,1,6,0,0,0,21,35,3,0,1,2,0,1,0,3,1,0,0,12,15,0.3,1.0,0.5,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.2,0.0,0.6666666666666666,0.0,1.0,0.0,0.5,0.0,0.6666666666666666,0.0
getOperator,22,6,0,14,5,1,0,21,10,1,1,0,62,106,2,1,0,1,0,0,0,0,1,0,0,4,5,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.14285714285714285,0.0,0.3333333333333333,0.0,1.0,0.0,0.05128205128205128,0.0,0.3333333333333333,0.0
calculateQuotes,1,0,0,0,0,0,0,3,0,0,0,0,5,14,16,2,1,6,4,0,0,16,5,0,0,43,128,0.9411764705882353,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,1.0,1.0,0.6,0.2,1.0,0.6,1.0,0.0,0.8,0.0
findAssignedValue,29,7,0,11,7,0,0,19,10,3,0,0,63,95,2,1,0,1,0,0,0,2,1,1,0,5,10,0.06451612903225806,1.0,0.25,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0
getNextMethodCallType,12,2,0,6,3,2,0,15,9,3,0,0,41,111,5,0,1,1,1,0,0,2,0,0,0,6,11,0.29411764705882354,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
getTypeComment,18,4,0,9,4,1,0,14,10,3,0,1,57,62,5,1,1,3,1,0,0,5,3,1,1,15,21,0.21739130434782608,1.0,0.5,0.25,0.25,1.0,0.0,0.25,0.0,1.0,0.25,1.0,0.0,0.25,0.0,1.0,0.25,1.0,0.2727272727272727,0.25,0.5
findMethodByName,13,5,0,8,3,2,0,16,8,3,0,0,49,96,6,0,1,2,1,0,0,4,2,0,0,12,32,0.3157894736842105,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
poke,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,1,4,3,0,0,10,3,0,0,32,54,1.0,1.0,1.0,0.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8,1.0,0.0,0.8,0.0
deserializeFields,13,5,0,6,2,0,0,14,1,0,0,0,39,66,2,0,0,2,0,0,0,2,0,0,0,4,8,0.13333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.21428571428571427,0.0,1.0,0.0
getNamedTupleQName,16,3,0,5,4,0,0,10,5,1,0,0,34,51,6,1,1,1,1,0,0,5,1,0,0,12,30,0.2727272727272727,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.0,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,0.0,0.0
readNullableList,10,4,0,5,1,0,0,13,0,0,0,1,29,47,4,2,0,2,0,0,0,3,1,0,0,8,24,0.2857142857142857,0.4,0.3333333333333333,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5714285714285714,0.0,0.5
readBitSet,9,6,0,3,0,0,0,11,1,0,0,1,34,43,2,0,0,1,0,0,0,3,0,0,0,4,3,0.18181818181818182,1.0,0.5,0.25,0.5,0.0,0.0,0.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.25,0.2,0.0,1.0,0.0
resolveModuleMember,18,7,0,11,3,0,0,18,10,2,0,0,56,109,9,1,0,3,2,0,0,11,1,0,0,18,75,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.43478260869565216,0.0,0.8,0.0
resolveInPackageDirectory,40,9,0,17,9,0,0,41,15,3,0,0,97,241,2,1,0,1,0,0,0,1,0,0,0,3,5,0.047619047619047616,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.03125,0.0,1.0,0.0
rateResults,10,5,0,5,1,0,0,10,4,0,0,1,29,57,12,2,1,4,3,0,0,12,6,2,2,29,31,0.5454545454545454,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,1.0,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,1.0,0.3125,0.3333333333333333,0.6666666666666666
findPyFileInDir,38,5,1,18,11,0,0,37,12,1,0,2,102,202,2,0,0,1,0,0,0,4,1,1,1,8,18,0.05,1.0,0.2,0.16666666666666666,0.5,1.0,0.0,0.16666666666666666,0.0,1.0,0.16666666666666666,0.5,0.0,0.3333333333333333,0.0,1.0,0.16666666666666666,0.5,0.08571428571428572,0.3333333333333333,0.6666666666666666
resolveModule,2,2,0,3,0,0,0,2,1,0,0,0,8,20,7,1,1,3,1,0,0,9,4,0,0,24,75,0.7777777777777778,1.0,1.0,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,1.0,0.0,0.3333333333333333,0.0,1.0,1.0,0.875,0.6060606060606061,1.0,1.0
createDefaultValueCheckBox,24,5,1,24,0,0,0,29,20,15,0,1,107,165,2,0,0,2,0,0,0,2,1,1,0,6,15,0.07692307692307693,0.5,0.0,0.18181818181818182,0.0,0.1111111111111111,0.0,0.6363636363636364,0.0,1.0,0.09090909090909091,0.07692307692307693,0.0,0.6363636363636364,0.0,1.0,0.09090909090909091,0.3333333333333333,0.15625,0.2727272727272727,0.8181818181818182
createDefaultValuePanel,18,6,1,24,0,0,0,24,17,9,0,1,94,141,2,0,0,1,0,0,0,2,1,2,0,5,6,0.1,1.0,0.16666666666666666,0.1,0.5,1.0,0.16666666666666666,0.1,0.5,1.0,0.1,0.1,0.0,0.5,0.0,1.0,0.1,0.15384615384615385,0.08695652173913043,0.5,0.8
createParameterPanel,25,5,1,28,0,0,0,29,20,14,0,1,112,168,2,0,1,3,0,0,0,2,2,2,0,11,12,0.07407407407407407,0.5,0.0,0.1,0.0,0.5,0.0,0.1,0.0,1.0,0.1,0.13333333333333333,0.0,0.6,0.0,1.0,0.1,0.19047619047619047,0.09523809523809523,0.6,0.8
getSuperMethod,63,12,1,28,12,1,1,52,20,3,0,2,139,286,2,0,0,3,0,0,0,3,3,0,1,10,14,0.03076923076923077,1.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,1.0,0.16666666666666666,1.0,0.4,0.16666666666666666,0.16666666666666666,1.0,0.16666666666666666,0.4,0.0,0.16666666666666666,0.0
createEditorField,19,3,0,9,1,0,0,20,13,12,0,2,60,110,2,0,0,1,0,0,0,2,1,1,0,5,8,0.09523809523809523,1.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,1.0,0.0,0.07692307692307693,0.0,0.3333333333333333,0.0,1.0,0.0,0.6,0.11764705882352941,0.0,1.0
moveMethods,9,5,0,7,0,0,0,8,3,0,0,0,29,112,6,2,0,4,0,0,0,8,1,0,0,15,50,0.4,1.0,1.0,0.25,0.25,0.0,0.0,0.0,0.0,1.0,0.25,1.0,0.0,0.25,0.0,1.0,0.25,1.0,0.0,0.25,0.0
makeMethodsAbstract,19,9,0,15,1,0,0,21,9,1,0,0,62,164,6,1,0,3,0,0,0,4,5,0,0,13,22,0.24,1.0,0.5,0.2,0.4,0.0,0.0,0.0,0.0,1.0,0.2,1.0,0.5,0.2,0.4,1.0,0.2,0.7058823529411765,0.0,0.6,0.0
getAllFunctions,43,13,0,17,10,0,0,34,6,3,0,0,89,129,2,0,0,1,0,0,0,2,0,0,0,3,10,0.044444444444444446,1.0,0.25,0.125,0.5,0.0,0.0,0.0,0.0,1.0,0.125,0.0,0.0,0.0,0.0,1.0,0.125,0.15789473684210525,0.0,1.0,0.0
getExpressionsBySuperClass,1,0,0,1,0,0,0,0,1,0,0,0,2,4,21,7,0,11,2,0,0,18,2,0,0,42,141,0.9545454545454546,1.0,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6666666666666666,1.0,0.0,0.0,0.0
getConflicts,22,6,0,12,3,0,0,22,8,7,0,0,54,140,3,0,0,2,0,0,0,0,2,0,0,6,6,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2222222222222222,0.0,0.5,0.0,1.0,0.0,0.07692307692307693,0.0,0.75,0.0
getStatementsRange,74,15,1,50,12,0,0,88,35,2,0,7,251,493,2,0,1,2,0,0,0,4,0,0,1,9,12,0.02631578947368421,0.25,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.037037037037037035,0.0,0.4444444444444444,0.0
toUnderscoreCase,33,8,1,22,8,0,0,35,9,0,0,1,103,121,2,0,0,2,0,0,0,2,1,0,0,5,6,0.05714285714285714,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.125,0.0,0.25,0.0,1.0,0.25,0.0,0.0,0.0,0.0
deleteNonLetterFromString,23,7,1,21,3,0,0,30,8,0,0,2,93,169,2,0,1,1,0,0,0,2,0,0,1,5,15,0.08,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.11764705882352941,0.0,0.3333333333333333,0.0
deleteNonLetterFromString,3,0,0,3,0,0,0,5,0,0,0,0,10,28,6,3,1,4,0,0,0,5,2,0,1,18,45,0.6666666666666666,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,1.0,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.3333333333333333,1.0,0.0
readEnvs,18,3,1,19,2,0,0,25,25,7,0,6,95,160,2,0,0,2,0,0,0,1,1,0,0,4,7,0.1,0.08333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.09090909090909091,0.0,0.6666666666666666,0.0,1.0,0.0,0.06666666666666667,0.0,1.0,0.0
getFirstModuleRoot,13,2,1,7,3,2,0,10,5,2,0,0,40,41,2,1,0,1,0,0,0,0,1,0,0,4,5,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.25,0.0,0.25,0.0,1.0,0.25,0.2857142857142857,0.0,0.75,0.0
getSdkHome,16,2,0,21,2,0,0,22,5,2,0,0,53,135,2,0,0,1,0,0,0,2,0,0,1,4,7,0.1111111111111111,0.5,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.42857142857142855,0.4,0.3333333333333333,1.0
createConfigurationSettings,3,3,0,6,0,0,0,5,2,0,0,0,16,41,7,1,1,4,0,0,0,9,0,0,0,15,31,0.7,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.5,0.625,0.0,1.0,0.0
createRunConfiguration,8,3,0,6,0,0,0,12,2,0,0,0,24,57,3,1,0,2,0,0,0,3,0,0,0,6,15,0.2727272727272727,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8,0.35714285714285715,0.0,0.3333333333333333
createRunConfiguration,7,4,0,5,0,0,0,9,2,0,0,0,20,53,3,0,1,2,0,0,0,4,0,0,0,7,12,0.3,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.16666666666666666,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.41379310344827586,0.0,1.0,0.0
checkValid,2,0,1,3,0,0,0,3,1,0,0,0,8,23,12,1,1,10,1,0,0,8,7,5,0,38,49,0.8571428571428571,1.0,1.0,0.25,0.0,1.0,1.0,0.25,0.0,1.0,0.0,1.0,1.0,0.25,0.0,1.0,0.25,1.0,1.0,0.25,0.0
getVersionString,5,2,0,3,1,0,0,4,2,0,0,0,17,34,7,1,1,7,1,0,0,6,4,0,0,25,36,0.5833333333333334,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,1.0,0.6666666666666666,0.0,0.5,1.0,0.0,1.0,0.6,0.0,0.5
getDefaultLocation,31,8,1,24,7,0,0,19,13,0,0,0,85,119,2,0,0,2,0,0,0,2,1,0,0,5,13,0.06060606060606061,0.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.16666666666666666,0.0,0.0,0.0,1.0,0.0,0.17857142857142858,0.0,0.2,0.0
getPyEnvDefaultLocations,30,8,1,25,7,0,0,18,13,0,0,0,86,121,2,0,0,2,0,0,0,2,1,0,0,5,13,0.0625,0.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.16666666666666666,0.0,0.0,0.0,1.0,0.0,0.17857142857142858,0.0,0.2,0.0
mergeEnvVariables,28,7,0,14,3,1,0,29,6,2,1,0,73,254,7,1,0,7,1,0,0,10,3,1,0,22,61,0.2,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,1.0,0.25,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,0.09090909090909091,0.3333333333333333,0.6666666666666666
findTestFunction,24,6,1,12,6,1,0,26,7,2,0,3,86,117,2,0,0,1,0,0,0,2,0,0,1,4,7,0.07692307692307693,0.5,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.09523809523809523,0.0,0.6666666666666666,0.0
getKeywords,55,11,1,31,12,2,0,46,16,1,0,2,152,276,6,0,1,4,1,0,0,8,1,0,2,27,26,0.09836065573770492,1.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1.0,0.0,0.2,0.0,1.0,0.2,1.0,0.29411764705882354,0.2,0.2
createAndAttachConsole,4,2,0,3,0,0,0,6,1,0,0,0,13,38,17,5,0,13,2,0,0,26,8,1,0,58,117,0.8095238095238095,1.0,1.0,0.6,0.6,1.0,0.0,0.2,0.0,1.0,0.4,1.0,0.6666666666666666,0.4,0.4,1.0,0.6,1.0,0.9722222222222222,0.4,1.0
addTestRunnerParameters,3,1,0,2,0,0,0,3,1,0,0,0,7,11,10,2,1,12,0,0,0,12,8,2,0,44,66,0.7692307692307693,1.0,1.0,0.5,0.0,1.0,0.0,0.16666666666666666,0.0,1.0,0.16666666666666666,1.0,0.0,0.0,0.0,1.0,0.5,1.0,0.88,0.16666666666666666,0.8333333333333334
createConsoleProperties,11,4,0,9,1,0,0,18,9,2,0,0,43,101,5,0,0,2,1,0,0,3,1,1,0,7,8,0.3125,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.0,1.0,0.3333333333333333,0.2,0.0,0.6666666666666666,0.0,1.0,0.6666666666666666,0.23529411764705882,0.0,1.0,0.0
setWorkingDirectory,10,3,0,9,1,0,0,11,5,2,1,0,30,42,2,0,0,1,0,0,0,2,1,1,1,6,7,0.16666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,1.0,0.3333333333333333,0.25,0.0,0.6666666666666666,0.0,1.0,0.3333333333333333,0.3333333333333333,0.0,1.0,0.0
highlightAsAttribute,20,4,0,15,5,0,0,17,8,0,0,2,57,80,10,3,1,5,2,0,0,6,2,0,0,22,25,0.3333333333333333,1.0,0.125,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,1.0,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,1.0,0.0,0.3333333333333333,0.0
createProxy,12,5,1,11,0,0,0,17,5,1,2,0,47,86,2,0,0,1,0,0,0,1,0,0,0,2,0,0.14285714285714285,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
